"";"t_ind";"semana_ano";"semana_mes";"mes";"ano";"Data";"y_sim[1]";"Y_signal";"x[1]";"x[2]";"x[3]";"ct[1]";"General_Params";"beta_0";"sigma_e";"M";"C";"C_used";"Generation_Adstock_Method";"TEMPORAL";"Y_temporal";"RE_Signal_Y_temporal";"RE_Signal_basalTrend";"trend";"RE_Temporal_trend";"seasonal";"Temporal_Params";"Trend_Method";"tau";"sigma_psi";"psi[1]";"psi[2]";"psi[3]";"psi[4]";"psi[5]";"psi[6]";"psi[7]";"psi[8]";"psi[9]";"psi[10]";"psi[11]";"psi[12]";"MARKETING";"Y_Marketing";"RE_Signal_Y_Marketing";"Channel[1]";"x[1]";"x_pre_ads[1]";"x_ads[1]";"x_sat[1]";"x_hilladstocked[1]";"Params_Channel[1]";"beta_x[1]";"theta_x[1]";"shape_x[1]";"scale_x[1]";"lambda_x[1]";"gamma_w_x[1]";"alpha_x[1]";"w_x[1]";"ROI_x[1]";"RE_advertising_x[1]";"RE_Signal_x[1]";"Channel[2]";"x[2]";"x_pre_ads[2]";"x_ads[2]";"x_sat[2]";"x_hilladstocked[2]";"Params_Channel[2]";"beta_x[2]";"theta_x[2]";"shape_x[2]";"scale_x[2]";"lambda_x[2]";"gamma_w_x[2]";"alpha_x[2]";"w_x[2]";"ROI_x[2]";"RE_advertising_x[2]";"RE_Signal_x[2]";"Channel[3]";"x[3]";"x_pre_ads[3]";"x_ads[3]";"x_sat[3]";"x_hilladstocked[3]";"Params_Channel[3]";"beta_x[3]";"theta_x[3]";"shape_x[3]";"scale_x[3]";"lambda_x[3]";"gamma_w_x[3]";"alpha_x[3]";"w_x[3]";"ROI_x[3]";"RE_advertising_x[3]";"RE_Signal_x[3]";"CONTROL";"Y_Control";"RE_Signal_Y_Control";"Control[1]";"ct[1]";"ct_impact[1]";"params_Control[1]";"beta_ct[1]";"RE_Signal_ct[1]";"fake_date"
"t= 153";153;50;2;12;2002;NA;40338,1640314064;42700,8258555798;1684,64066769325;735,415086763855;930,062090936776;668,557457160205;NA;7000;3500;3;1;1;2;NA;23175;0,602927017695467;0,208377957837389;19625;0,657277268651676;-3450;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9497,46399817672;0,166540648436145;NA;1684,64066769325;1837,09821471798;1472,03382589582;0,317289683184863;4759,34524777295;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;735,415086763855;1135,01218733256;800,996603622129;0,669709820003055;2009,12946000916;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;930,062090936776;974,305985247621;876,963083031162;0,54579785807892;2728,9892903946;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;10028,3618574031;0,230532333868388;NA;668,557457160205;10028,3618574031;NA;15;0,230532333868388;2002-12-13
"t= 154";154;51;3;12;2002;NA;32316,8638868318;34189,5121361393;560,635662054267;402,868704190851;1100,20156979313;330,371927237138;NA;7000;3500;3;1;1;2;NA;23300;0,602927017695467;0,208377957837389;19750;0,657277268651676;-3450;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5933,93322758226;0,166540648436145;NA;560,635662054267;927,565023233254;743,241204513826;0,0776506182724701;1164,75927408705;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;402,868704190851;737,47839065334;520,450522691136;0,515027995244731;1545,08398573419;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1100,20156979313;1197,55961435409;1077,91144406309;0,644817993552203;3224,08996776102;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;4955,57890855707;0,230532333868388;NA;330,371927237138;4955,57890855707;NA;15;0,230532333868388;2002-12-20
"t= 155";155;52;4;12;2002;NA;40490,941081333;40380,5817549918;787,27463377232;448,890762816507;495,102444487368;840,84922587499;NA;7000;3500;3;1;1;2;NA;23425;0,602927017695467;0,208377957837389;19875;0,657277268651676;-3450;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4342,84336686691;0,166540648436145;NA;787,27463377232;971,683227745953;778,592329924642;0,0863895791133732;1295,8436867006;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;448,890762816507;665,20470712884;469,445806018942;0,476371898617743;1429,11569585323;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;495,102444487368;614,728691173939;553,311153171862;0,323576796862617;1617,88398431309;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;12612,7383881249;0,230532333868388;NA;840,84922587499;12612,7383881249;NA;15;0,230532333868388;2002-12-27
"t= 156";156;1;1;1;2003;NA;30592,3034067168;38357,7623236965;392,186650230268;1095,50114108658;57,3485359520101;793,405451579019;NA;7000;3500;3;1;1;2;NA;23850;0,602927017695467;0,208377957837389;20000;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2606,68055001116;0,166540648436145;NA;392,186650230268;585,544128808449;469,186000647795;0,0259634777983742;389,452166975613;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;1095,50114108658;1286,28276065133;907,750713233122;0,709826704397518;2129,48011319255;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;57,3485359520101;118,790858189615;106,922464617115;0,0175496539685997;87,7482698429987;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;11901,0817736853;0,230532333868388;NA;793,405451579019;11901,0817736853;NA;15;0,230532333868388;2003-01-03
"t= 157";157;2;2;1;2003;NA;30556,9798084996;30919,1127469881;481,798816638303;664,975258199866;981,364566537447;122,376360930502;NA;7000;3500;3;1;1;2;NA;23975;0,602927017695467;0,208377957837389;20125;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5108,46733303058;0,166540648436145;NA;481,798816638303;596,212217331684;477,734148502952;0,0271297412890569;406,946119335853;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;664,975258199866;1044,90322419248;737,405239373662;0,641710106896956;1925,13032069087;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;981,364566537447;993,150646147315;893,924974029986;0,555278178600771;2776,39089300386;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;1835,64541395754;0,230532333868388;NA;122,376360930502;1835,64541395754;NA;15;0,230532333868388;2003-01-10
"t= 158";158;3;3;1;2003;NA;35360,8353184933;31692,2583779377;916,733180491715;703,595027500774;451,381806056948;187,761621782556;NA;7000;3500;3;1;1;2;NA;24100;0,602927017695467;0,208377957837389;20250;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4775,83405119941;0,166540648436145;NA;916,733180491715;1035,07860689876;829,38990937401;0,0997028875415253;1495,54331312288;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;703,595027500774;1013,80275825457;715,457133560037;0,631223768020333;1893,671304061;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;451,381806056948;550,5868505147;495,577723235553;0,277323886803106;1386,61943401553;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;2816,42432673834;0,230532333868388;NA;187,761621782556;2816,42432673834;NA;15;0,230532333868388;2003-01-17
"t= 159";159;4;4;1;2003;NA;43913,3698002835;44858,3197194287;616,914289203911;733,107243603611;1325,46283286894;953,608233714476;NA;7000;3500;3;1;1;2;NA;24225;0,602927017695467;0,208377957837389;20375;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6329,19621371155;0,166540648436145;NA;616,914289203911;822,670371169628;659,191002539766;0,0587054895612979;880,582343419469;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;733,107243603611;1033,61205590117;729,436877841333;0,63795450856405;1913,86352569215;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1325,46283286894;1380,47200767596;1242,54906181455;0,706950068919987;3534,75034459994;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;14304,1235057171;0,230532333868388;NA;953,608233714476;14304,1235057171;NA;15;0,230532333868388;2003-01-24
"t= 160";160;5;5;1;2003;NA;29777,7984079558;30284,0892281909;485,046537873956;227,384221194378;273,538777439265;225,051008863375;NA;7000;3500;3;1;1;2;NA;24350;0,602927017695467;0,208377957837389;20500;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2558,32409524024;0,166540648436145;NA;485,046537873956;648,953113467513;519,994481945123;0,033319969524696;499,79954287044;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;227,384221194378;528,594278721927;373,037599662616;0,391885538274471;1175,65661482341;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;273,538777439265;411,580243353266;370,459264944434;0,176573587509279;882,867937546393;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;3375,76513295062;0,230532333868388;NA;225,051008863375;3375,76513295062;NA;15;0,230532333868388;2003-01-31
"t= 161";161;6;2;2;2003;NA;36678,7275343783;42844,9751712455;204,508424658801;907,163696738877;1051,64111102937;888,220814522356;NA;7000;3500;3;1;1;2;NA;24475;0,602927017695467;0,208377957837389;20625;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5046,66295341015;0,166540648436145;NA;204,508424658801;333,528169245682;267,250135613528;0,00648476700637753;97,2715050956629;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;907,163696738877;1060,35568076404;748,310289882877;0,646756997805036;1940,27099341511;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1051,64111102937;1092,70099890805;983,529251942436;0,601824090979876;3009,12045489938;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;13323,3122178353;0,230532333868388;NA;888,220814522356;13323,3122178353;NA;15;0,230532333868388;2003-02-07
"t= 162";162;7;3;2;2003;NA;40924,657258643;44866,4423823836;595,642973657563;187,590468320122;2305,62737471212;948,273722315207;NA;7000;3500;3;1;1;2;NA;24600;0,602927017695467;0,208377957837389;20750;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6042,33654765552;0,166540648436145;NA;595,642973657563;660,881834417913;529,55275193743;0,0348182690603487;522,27403590523;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;187,590468320122;499,998052826576;352,856776871261;0,372193344623933;1116,5800338718;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2305,62737471212;2414,85233642232;2173,58446122621;0,880696495575697;4403,48247787849;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;14224,1058347281;0,230532333868388;NA;948,273722315207;14224,1058347281;NA;15;0,230532333868388;2003-02-14
"t= 163";163;8;4;2;2003;NA;38306,9753237096;37293,9055697664;1098,15953929909;769,209733891002;276,910680949149;489,054864272475;NA;7000;3500;3;1;1;2;NA;24725;0,602927017695467;0,208377957837389;20875;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5233,08260567927;0,166540648436145;NA;1098,15953929909;1229,34884331995;985,055162916627;0,145478663018571;2182,17994527856;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;769,209733891002;913,270981065786;644,510219524196;0,594071795107839;1782,21538532352;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;276,910680949149;518,263368308094;466,483679845269;0,253737455015439;1268,6872750772;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;7335,82296408713;0,230532333868388;NA;489,054864272475;7335,82296408713;NA;15;0,230532333868388;2003-02-21
"t= 164";164;9;5;2;2003;NA;46629,1914530645;43555,249677412;68,0999112906777;1290,92019769356;1062,85889063513;884,46086528711;NA;7000;3500;3;1;1;2;NA;24850;0,602927017695467;0,208377957837389;21000;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5438,33669810533;0,166540648436145;NA;68,0999112906777;313,193605494069;250,95641465871;0,00554632507763585;83,1948761645377;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;1290,92019769356;1563,05967982162;1103,07669712182;0,766181816493732;2298,5454494812;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1062,85889063513;1114,6578735882;1003,29241547092;0,611319274491919;3056,5963724596;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;13266,9129793067;0,230532333868388;NA;884,46086528711;13266,9129793067;NA;15;0,230532333868388;2003-02-28
"t= 165";165;10;2;3;2003;NA;31397,4188039194;40056,7962724277;1720,37273794688;332,954698015945;1050,86134632853;385,317036649212;NA;7000;3500;3;1;1;2;NA;24975;0,602927017695467;0,208377957837389;21125;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9302,04072268951;0,166540648436145;NA;1720,37273794688;1782,68424556624;1428,43288907551;0,301235158434036;4518,52737651054;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;332,954698015945;794,524576018847;560,708945673145;0,542867201307137;1628,60160392141;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1050,86134632853;1162,22196957625;1046,10438305693;0,630982348451511;3154,91174225756;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;5779,75554973818;0,230532333868388;NA;385,317036649212;5779,75554973818;NA;15;0,230532333868388;2003-03-07
"t= 166";166;11;3;3;2003;NA;27068,9611936091;31923,0115361766;736,976061515846;464,096821921435;963,100770525419;44,5676187518984;NA;7000;3500;3;1;1;2;NA;25100;0,602927017695467;0,208377957837389;21250;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6154,49725489817;0,166540648436145;NA;736,976061515846;1092,55988187124;875,448623294263;0,112504025673488;1687,56038510232;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;464,096821921435;700,934711933696;494,661052881931;0,49597434497089;1487,92303491267;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;963,100770525419;1079,09240474557;971,280292300245;0,595802766976636;2979,01383488318;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;668,514281278476;0,230532333868388;NA;44,5676187518984;668,514281278476;NA;15;0,230532333868388;2003-03-14
"t= 167";167;12;4;3;2003;NA;38652,7368876854;44608,0920947372;859,956266105089;629,04366165476;1281,91486258691;834,630843019113;NA;7000;3500;3;1;1;2;NA;25225;0,602927017695467;0,208377957837389;21375;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6863,62944945052;0,166540648436145;NA;859,956266105089;1076,71118721646;862,749348731137;0,108907859929989;1633,61789894983;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;629,04366165476;833,093476390351;587,927647417326;0,560451264683036;1681,35379404911;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1281,91486258691;1389,79641199337;1250,94186498053;0,709731551290316;3548,65775645158;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;12519,4626452867;0,230532333868388;NA;834,630843019113;12519,4626452867;NA;15;0,230532333868388;2003-03-21
"t= 168";168;13;5;3;2003;NA;49938,2308660116;45836,2203743996;1490,95602770201;312,598452106106;1931,80849795089;724,098424427211;NA;7000;3500;3;1;1;2;NA;25350;0,602927017695467;0,208377957837389;21500;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9624,74400799145;0,166540648436145;NA;1490,95602770201;1706,18930528723;1367,13886641605;0,278670168085924;4180,05252128887;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;312,598452106106;552,070041421894;389,604828102959;0,407523477941749;1222,57043382525;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1931,80849795089;2070,68185326117;1863,80004793985;0,844424210575468;4222,12105287734;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;10861,4763664082;0,230532333868388;NA;724,098424427211;10861,4763664082;NA;15;0,230532333868388;2003-03-28
"t= 169";169;14;1;4;2003;NA;34836,5096992176;39302,4255419427;769,840418289834;677,310679460329;23,6896041080154;405,27880191803;NA;7000;3500;3;1;1;2;NA;29475;0,602927017695467;0,208377957837389;21625;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3748,24351317229;0,166540648436145;NA;769,840418289834;1108,32568296656;888,08147673603;0,11613023819009;1741,95357285135;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;677,310679460329;840,234758832968;592,9673668546;0,563602798136809;1690,80839441043;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;23,6896041080154;230,652703299499;207,608193788928;0,0630963091821031;315,481545910516;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;6079,18202877045;0,230532333868388;NA;405,27880191803;6079,18202877045;NA;15;0,230532333868388;2003-04-04
"t= 170";170;15;2;4;2003;NA;45620,1525304397;48121,7384172752;1203,5196218117;447,305015843575;52,0709681174615;936,465366045013;NA;7000;3500;3;1;1;2;NA;29600;0,602927017695467;0,208377957837389;21750;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4474,7579266;0,166540648436145;NA;1203,5196218117;1424,00559670659;1141,03012556618;0,197334268393265;2960,01402589898;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;447,305015843575;695,616259235902;490,907734111434;0,493118471108499;1479,3554133255;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;52,0709681174615;75,039928370359;67,5426898023033;0,00707769747510528;35,3884873755264;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;14046,9804906752;0,230532333868388;NA;936,465366045013;14046,9804906752;NA;15;0,230532333868388;2003-04-11
"t= 171";171;16;3;4;2003;NA;37969,4235478777;38015,4513884471;186,469518383311;816,485244670522;1293,70225232125;183,603435289115;NA;7000;3500;3;1;1;2;NA;29725;0,602927017695467;0,208377957837389;21875;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5536,39985911037;0,166540648436145;NA;186,469518383311;469,894707698862;376,518195271524;0,0151447578108166;227,171367162249;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;816,485244670522;1020,07486878189;719,883464207402;0,633374705401191;1900,12411620357;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1293,70225232125;1301,07805367202;1171,08735704052;0,681820875148908;3409,10437574454;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;2754,05152933672;0,230532333868388;NA;183,603435289115;2754,05152933672;NA;15;0,230532333868388;2003-04-18
"t= 172";172;17;4;4;2003;NA;39917,4189891211;38902,7370916529;1014,52258539723;1284,71264811353;191,737347594983;295,20766902715;NA;7000;3500;3;1;1;2;NA;29850;0,602927017695467;0,208377957837389;22000;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4624,6220562457;0,166540648436145;NA;1014,52258539723;1106,11599729267;886,310895266566;0,115619100250111;1734,28650375167;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;1284,71264811353;1588,20306128603;1120,82079130983;0,770442710100666;2311,32813030199;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;191,737347594983;321,65197211239;289,515726473798;0,115801484438406;579,007422192029;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;4428,11503540725;0,230532333868388;NA;295,20766902715;4428,11503540725;NA;15;0,230532333868388;2003-04-25
"t= 173";173;18;1;5;2003;NA;44021,2531338461;45629,1525494786;2115,95254912944;81,706988283162;1386,62909731958;263,963273260742;NA;7000;3500;3;1;1;2;NA;29975;0,602927017695467;0,208377957837389;22125;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;11694,7034505674;0,166540648436145;NA;2115,95254912944;2335,94400391871;1871,75000313999;0,458673646235825;6880,10469353738;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;81,706988283162;552,681690165343;390,036478592338;0,407924574641076;1223,77372392323;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1386,62909731958;1418,79192557041;1277,04043705707;0,718165006621363;3590,82503310682;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;3959,44909891114;0,230532333868388;NA;263,963273260742;3959,44909891114;NA;15;0,230532333868388;2003-05-02
"t= 174";174;19;2;5;2003;NA;48638,0543905271;49112,77793427;970,750743128083;353,517101868029;461,562593231861;885,047826915979;NA;7000;3500;3;1;1;2;NA;30100;0,602927017695467;0,208377957837389;22250;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5737,06053053033;0,166540648436145;NA;970,750743128083;1436,01391251693;1150,65217349113;0,200680647683508;3010,20971525263;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;353,517101868029;515,698438289299;363,936794840719;0,383092686633637;1149,27805990091;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;461,562593231861;603,43657869209;543,147235546436;0,315514551075358;1577,57275537679;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;13275,7174037397;0,230532333868388;NA;885,047826915979;13275,7174037397;NA;15;0,230532333868388;2003-05-09
"t= 175";175;20;3;5;2003;NA;40728,4211922161;35148,6027203881;868,347443910875;779,387988144635;214,831728442492;51,9774705171585;NA;7000;3500;3;1;1;2;NA;30225;0,602927017695467;0,208377957837389;22375;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4143,94066263075;0,166540648436145;NA;868,347443910875;1155,25187518485;925,68259229555;0,127202014166401;1908,03021249601;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;779,387988144635;927,483989149593;654,540571030059;0,599645491979833;1798,9364759395;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;214,831728442492;275,046016086469;247,566171094932;0,0873947948390484;436,973974195242;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;779,662057757378;0,230532333868388;NA;51,9774705171585;779,662057757378;NA;15;0,230532333868388;2003-05-16
