"";"t_ind";"semana_ano";"semana_mes";"mes";"ano";"Data";"y_sim[1]";"Y_signal";"x[1]";"x[2]";"x[3]";"ct[1]";"General_Params";"beta_0";"sigma_e";"M";"C";"C_used";"Generation_Adstock_Method";"TEMPORAL";"Y_temporal";"RE_Signal_Y_temporal";"RE_Signal_basalTrend";"trend";"RE_Temporal_trend";"seasonal";"Temporal_Params";"Trend_Method";"tau";"sigma_psi";"psi[1]";"psi[2]";"psi[3]";"psi[4]";"psi[5]";"psi[6]";"psi[7]";"psi[8]";"psi[9]";"psi[10]";"psi[11]";"psi[12]";"MARKETING";"Y_Marketing";"RE_Signal_Y_Marketing";"Channel[1]";"x[1]";"x_pre_ads[1]";"x_ads[1]";"x_sat[1]";"x_hilladstocked[1]";"Params_Channel[1]";"beta_x[1]";"theta_x[1]";"shape_x[1]";"scale_x[1]";"lambda_x[1]";"gamma_w_x[1]";"alpha_x[1]";"w_x[1]";"ROI_x[1]";"RE_advertising_x[1]";"RE_Signal_x[1]";"Channel[2]";"x[2]";"x_pre_ads[2]";"x_ads[2]";"x_sat[2]";"x_hilladstocked[2]";"Params_Channel[2]";"beta_x[2]";"theta_x[2]";"shape_x[2]";"scale_x[2]";"lambda_x[2]";"gamma_w_x[2]";"alpha_x[2]";"w_x[2]";"ROI_x[2]";"RE_advertising_x[2]";"RE_Signal_x[2]";"Channel[3]";"x[3]";"x_pre_ads[3]";"x_ads[3]";"x_sat[3]";"x_hilladstocked[3]";"Params_Channel[3]";"beta_x[3]";"theta_x[3]";"shape_x[3]";"scale_x[3]";"lambda_x[3]";"gamma_w_x[3]";"alpha_x[3]";"w_x[3]";"ROI_x[3]";"RE_advertising_x[3]";"RE_Signal_x[3]";"CONTROL";"Y_Control";"RE_Signal_Y_Control";"Control[1]";"ct[1]";"ct_impact[1]";"params_Control[1]";"beta_ct[1]";"RE_Signal_ct[1]";"fake_date"
"t= 165";169;10;2;3;2003;NA;31724,5502980203;40383,9277665286;1720,37273794688;332,954698015945;1050,86134632853;385,317036649212;NA;7000;3500;3;1;1;3;NA;24975;0,604986067048119;0,209089587083715;21125;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9629,17221679039;0,163694310673974;NA;1720,37273794688;1825,5371760649;1350,85264997343;0,272687856142776;4090,31784214165;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;332,954698015945;1088,93467626812;1173,38277159858;0,782374362545314;2347,12308763594;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1050,86134632853;90,7802359572018;1062,84923268028;0,63834625740256;3191,7312870128;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;5779,75554973818;0,231319622277907;NA;385,317036649212;5779,75554973818;NA;15;0,231319622277907;2003-03-07
"t= 166";170;11;3;3;2003;NA;27405,5603981552;32259,6107407227;736,976061515846;464,096821921435;963,100770525419;44,5676187518984;NA;7000;3500;3;1;1;3;NA;25100;0,604986067048119;0,209089587083715;21250;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6491,09645944426;0,163694310673974;NA;736,976061515846;1215,30670215942;899,297094941312;0,119389672642312;1790,84508963468;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;464,096821921435;478,590413923644;515,705632843641;0,51159592980754;1534,78778942262;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;963,100770525419;89,7563374211076;1050,86149369772;0,633092716077393;3165,46358038697;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;668,514281278476;0,231319622277907;NA;44,5676187518984;668,514281278476;NA;15;0,231319622277907;2003-03-14
"t= 167";171;12;4;3;2003;NA;37810,0874430154;43765,4426500672;859,956266105089;629,04366165476;1281,91486258691;834,630843019113;NA;7000;3500;3;1;1;3;NA;25225;0,604986067048119;0,209089587083715;21375;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6020,98000478054;0,163694310673974;NA;859,956266105089;1175,00577538619;869,475399474469;0,110806341180525;1662,09511770788;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;629,04366165476;424,594614470223;457,522399084872;0,466755772412657;1400,26731723797;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1281,91486258691;82,2605976747011;963,101849168978;0,591723513966939;2958,6175698347;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12519,4626452867;0,231319622277907;NA;834,630843019113;12519,4626452867;NA;15;0,231319622277907;2003-03-21
"t= 168";172;13;5;3;2003;NA;49590,666262823;45488,6557712111;1490,95602770201;312,598452106106;1931,80849795089;724,098424427211;NA;7000;3500;3;1;1;3;NA;25350;0,604986067048119;0,209089587083715;21500;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9277,17940480289;0,163694310673974;NA;1490,95602770201;1800,35540439696;1332,21875775;0,265855397371592;3987,83096057387;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;312,598452106106;550,303083781822;592,97970001294;0,563610471477708;1690,83141443312;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1931,80849795089;109,490767380088;1281,91094535561;0,719703405959179;3598,5170297959;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;10861,4763664082;0,231319622277907;NA;724,098424427211;10861,4763664082;NA;15;0,231319622277907;2003-03-28
"t= 169";173;14;1;4;2003;NA;38391,0332718029;42856,9491145281;769,840418289834;677,310679460329;23,6896041080154;405,27880191803;NA;7000;3500;3;1;1;3;NA;29475;0,604986067048119;0,209089587083715;21625;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7302,76708575761;0,163694310673974;NA;769,840418289834;1236,1030769305;914,685901226758;0,123921833490873;1858,82750236309;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;677,310679460329;346,26700684583;373,120398368012;0,391964874986898;1175,89462496069;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;23,6896041080154;164,999231104724;1931,80051057776;0,853608991686765;4268,04495843383;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;6079,18202877045;0,231319622277907;NA;405,27880191803;6079,18202877045;NA;15;0,231319622277907;2003-04-04
"t= 170";174;15;2;4;2003;NA;45770,0061246112;48271,5920114467;1203,5196218117;447,305015843575;52,0709681174615;936,465366045013;NA;7000;3500;3;1;1;3;NA;29600;0,604986067048119;0,209089587083715;21750;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4624,61152077151;0,163694310673974;NA;1203,5196218117;1525,79477173498;1129,05063656755;0,193188273940361;2897,82410910541;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;447,305015843575;566,270801506136;610,185732007137;0,574132743467311;1722,39823040193;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;52,0709681174615;2,02538267390374;23,7130516146422;0,000877836252834286;4,38918126417143;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14046,9804906752;0,231319622277907;NA;936,465366045013;14046,9804906752;NA;15;0,231319622277907;2003-04-11
"t= 171";175;16;3;4;2003;NA;34241,9395708352;34287,9674114046;186,469518383311;816,485244670522;1293,70225232125;183,603435289115;NA;7000;3500;3;1;1;3;NA;29725;0,604986067048119;0,209089587083715;21875;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;1808,91588206785;0,163694310673974;NA;186,469518383311;584,512827714953;432,525128830429;0,0212867250307698;319,300875461547;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;816,485244670522;451,209846296698;486,201671742729;0,489507316372395;1468,52194911718;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1293,70225232125;4,44746351926441;52,0706202069384;0,0042186114978241;21,0930574891205;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2754,05152933672;0,231319622277907;NA;183,603435289115;2754,05152933672;NA;15;0,231319622277907;2003-04-18
"t= 172";176;17;4;4;2003;NA;42467,2333751182;41452,55147765;1014,52258539723;1284,71264811353;191,737347594983;295,20766902715;NA;7000;3500;3;1;1;3;NA;29850;0,604986067048119;0,209089587083715;22000;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7174,43644224278;0,163694310673974;NA;1014,52258539723;1161,40023283007;859,407632322294;0,107969863757825;1619,54795636738;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;1284,71264811353;692,922157490645;746,65904151834;0,645999594665005;1937,99878399501;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;191,737347594983;110,496584995164;1293,68699406409;0,723377940376077;3616,88970188039;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4428,11503540725;0,231319622277907;NA;295,20766902715;4428,11503540725;NA;15;0,231319622277907;2003-04-25
"t= 173";177;18;1;5;2003;NA;41415,4360081637;43023,3354237961;2115,95254912944;81,706988283162;1386,62909731958;263,963273260742;NA;7000;3500;3;1;1;3;NA;29975;0,604986067048119;0,209089587083715;22125;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9088,88632488501;0,163694310673974;NA;2115,95254912944;2418,37757566765;1789,53997736107;0,430951166219857;6464,26749329786;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;81,706988283162;1097,30634998364;1182,40367792227;0,784323987271973;2352,97196181592;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1386,62909731958;16,377855365385;191,750889656804;0,0543293739542464;271,646869771232;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;3959,44909891114;0,231319622277907;NA;263,963273260742;3959,44909891114;NA;15;0,231319622277907;2003-05-02
"t= 174";178;19;2;5;2003;NA;50847,6842574126;51322,4078011555;970,750743128083;353,517101868029;461,562593231861;885,047826915979;NA;7000;3500;3;1;1;3;NA;30100;0,604986067048119;0,209089587083715;22250;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7946,69039741576;0,163694310673974;NA;970,750743128083;1602,41761840662;1185,74966019303;0,213001027463838;3195,01541195756;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;353,517101868029;292,415931395348;315,093112119583;0,333452747733636;1000,35824320091;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;461,562593231861;118,433715499423;1386,61441353139;0,750263348451457;3751,31674225729;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;13275,7174037397;0,231319622277907;NA;885,047826915979;13275,7174037397;NA;15;0,231319622277907;2003-05-09
"t= 175";179;20;3;5;2003;NA;40899,5690321863;35319,7505603583;868,347443910875;779,387988144635;214,831728442492;51,9774705171585;NA;7000;3500;3;1;1;3;NA;30225;0,604986067048119;0,209089587083715;22375;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4315,08850260089;0,163694310673974;NA;868,347443910875;1289,83987667895;954,449812525332;0,135941186926379;2039,11780389569;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;779,387988144635;300,321252607372;323,611499784426;0,342404646062867;1027,2139381886;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;214,831728442492;39,4240234273829;461,573960533853;0,249751352103319;1248,7567605166;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;779,662057757378;0,231319622277907;NA;51,9774705171585;779,662057757378;NA;15;0,231319622277907;2003-05-16
"t= 176";180;21;4;5;2003;NA;46426,5948557597;47516,294417809;248,64179409654;674,360257187193;412,357211956171;977,322950726375;NA;7000;3500;3;1;1;3;NA;30350;0,604986067048119;0,209089587083715;22500;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2506,45015691335;0,163694310673974;NA;248,64179409654;583,741829906743;431,95460939867;0,0212180871077985;318,271306616978;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;674,360257187193;638,173837396413;687,664928306062;0,617285036433183;1851,85510929955;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;412,357211956171;18,3494983558797;214,834760473737;0,0672647481993647;336,323740996824;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14659,8442608956;0,231319622277907;NA;977,322950726375;14659,8442608956;NA;15;0,231319622277907;2003-05-23
"t= 177";181;22;5;5;2003;NA;33862,3881306177;33731,2871556165;248,543316671918;541,846078179917;117,046402854397;15,7975491601974;NA;7000;3500;3;1;1;3;NA;30475;0,604986067048119;0,209089587083715;22625;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3019,32391821349;0,163694310673974;NA;248,543316671918;392,200279337256;290,218568873569;0,00795734789848608;119,360218477291;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;541,846078179917;637,303020883783;686,726579004299;0,616801041543982;1850,40312463195;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;117,046402854397;35,2201078804619;412,354784507429;0,209912115020851;1049,56057510426;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;236,963237402961;0,231319622277907;NA;15,7975491601974;236,963237402961;NA;15;0,231319622277907;2003-05-30
"t= 178";182;23;1;6;2003;NA;45404,6466407351;47353,881878948;723,025420030508;371,47904826441;1071,70170951125;751,543504884467;NA;7000;3500;3;1;1;3;NA;33600;0,604986067048119;0,209089587083715;22750;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2480,72930568098;0,163694310673974;NA;723,025420030508;821,7215551877;608,053758049643;0,0484943693476093;727,415540214139;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;371,47904826441;529,730908892102;570,812130078776;0,549506772991028;1648,52031897308;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1071,70170951125;9,99749468716727;117,05003236597;0,0209586892987519;104,79344649376;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;11273,152573267;0,231319622277907;NA;751,543504884467;11273,152573267;NA;15;0,231319622277907;2003-06-06
"t= 179";183;24;2;6;2003;NA;55918,624262179;53515,9925956064;527,036887825003;591,815879685208;326,69278134322;982,683683279902;NA;7000;3500;3;1;1;3;NA;33725;0,604986067048119;0,209089587083715;22875;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5050,73734640784;0,163694310673974;NA;527,036887825003;739,448000064012;547,173349028809;0,0376754890995932;565,132336493899;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;591,815879685208;379,255302056126;408,666972563651;0,424931475946734;1274,7944278402;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;326,69278134322;91,535342999455;1071,68997793709;0,642162116414748;3210,81058207374;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14740,2552491985;0,231319622277907;NA;982,683683279902;14740,2552491985;NA;15;0,231319622277907;2003-06-13
"t= 180";184;25;3;6;2003;NA;45071,3640677292;50616,4683469142;1371,70998881577;591,946443688518;134,990879381948;759,493826655671;NA;7000;3500;3;1;1;3;NA;33850;0,604986067048119;0,209089587083715;23000;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5374,06094707912;0,163694310673974;NA;1371,70998881577;1565,42593526977;1158,37672369655;0,203377212965652;3050,65819448478;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;591,946443688518;511,187042279597;550,830165984744;0,536243234605035;1608,7297038151;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;134,990879381948;27,9043141149662;326,701936085995;0,142934609755846;714,67304877923;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;11392,4073998351;0,231319622277907;NA;759,493826655671;11392,4073998351;NA;15;0,231319622277907;2003-06-20
"t= 181";185;26;4;6;2003;NA;40650,885274241;48109,2409129467;1198,50560428991;724,258607297657;1197,30644450216;606,066103791818;NA;7000;3500;3;1;1;3;NA;33975;0,604986067048119;0,209089587083715;23125;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5043,2493560694;0,163694310673974;NA;1198,50560428991;1609,94744605497;1191,32154761662;0,214972292847752;3224,58439271629;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;724,258607297657;545,065750203075;587,336205389849;0,560079316417463;1680,23794925239;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1197,30644450216;11,530062233717;134,99323579242;0,0276854028201454;138,427014100727;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;9090,99155687727;0,231319622277907;NA;606,066103791818;9090,99155687727;NA;15;0,231319622277907;2003-06-27
"t= 182";186;27;1;7;2003;NA;49700,1866086208;53369,4046519823;792,029635476478;607,481440770173;271,686271944788;810,843012528494;NA;7000;3500;3;1;1;3;NA;34100;0,604986067048119;0,209089587083715;23250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7106,75946405492;0,163694310673974;NA;792,029635476478;1212,91644420111;897,528362789792;0,118873181138821;1783,09771708232;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;607,481440770173;647,315601231404;697,515646094538;0,622312506116019;1866,93751834806;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;271,686271944788;102,263400205995;1197,293389846;0,691344845724908;3456,72422862454;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12162,6451879274;0,231319622277907;NA;810,843012528494;12162,6451879274;NA;15;0,231319622277907;2003-07-04
"t= 183";187;28;2;7;2003;NA;45823,3162093452;45280,7325852171;1549,56104318735;488,404709728137;208,294007771828;301,715767942369;NA;7000;3500;3;1;1;3;NA;34225;0,604986067048119;0,209089587083715;23375;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6529,99606608154;0,163694310673974;NA;1549,56104318735;1866,73783891295;1381,34012802574;0,283892914038984;4258,39371058476;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;488,404709728137;583,108736221197;628,329467287626;0,584842554864257;1754,52766459277;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;208,294007771828;23,2062795648187;271,697646175537;0,103414938180801;517,074690904007;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4525,73651913553;0,231319622277907;NA;301,715767942369;4525,73651913553;NA;15;0,231319622277907;2003-07-11
"t= 184";188;29;3;7;2003;NA;40545,6025315735;41156,7285695202;955,766595889944;18,8373156110659;478,862144696937;158,486598636955;NA;7000;3500;3;1;1;3;NA;34350;0,604986067048119;0,209089587083715;23500;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4429,42958996588;0,163694310673974;NA;955,766595889944;1441,21080060769;1066,46057647966;0,171930790944483;2578,96186416724;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;18,8373156110659;477,842290005021;514,899491083015;0,511009577769307;1533,02873330792;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;478,862144696937;17,7909051683683;208,294786938012;0,063487798498145;317,438992490725;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2377,29897955433;0,231319622277907;NA;158,486598636955;2377,29897955433;NA;15;0,231319622277907;2003-07-18
"t= 185";189;30;4;7;2003;NA;42847,1564324339;44736,4991411826;656,002769336084;719,787789594179;1146,40762849177;493,723119609058;NA;7000;3500;3;1;1;3;NA;34475;0,604986067048119;0,209089587083715;23625;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2855,65234704674;0,163694310673974;NA;656,002769336084;1030,11548667291;762,260146325993;0,0822972074648878;1234,45811197332;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;719,787789594179;107,850090685384;116,213985176109;0,100764181638137;302,292544914412;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1146,40762849177;40,9003604309643;478,858820337188;0,263780338031802;1318,90169015901;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;7405,84679413587;0,231319622277907;NA;493,723119609058;7405,84679413587;NA;15;0,231319622277907;2003-07-25
"t= 186";190;31;1;8;2003;NA;52716,0216377108;54646,8633451686;473,782953482221;500,750382826122;1174,29420212992;962,276112753898;NA;7000;3500;3;1;1;3;NA;34600;0,604986067048119;0,209089587083715;23750;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5612,72165386009;0,163694310673974;NA;473,782953482221;741,494568224175;548,687759175453;0,0379268088225682;568,902132338523;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;500,750382826122;545,584079247346;587,894731428024;0,560430575967005;1681,29172790101;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1174,29420212992;97,9164373937536;1146,39942552916;0,67250555872411;3362,52779362055;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14434,1416913085;0,231319622277907;NA;962,276112753898;14434,1416913085;NA;15;0,231319622277907;2003-08-01
"t= 187";191;32;2;8;2003;NA;50960,1433339277;48166,2763167649;1048,93715936735;599,532202948782;316,216041053751;439,88809757866;NA;7000;3500;3;1;1;3;NA;34725;0,604986067048119;0,209089587083715;23875;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6842,954853085;0,163694310673974;NA;1048,93715936735;1236,9118022507;915,284338090286;0,124099457661265;1861,49186491897;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;599,532202948782;492,260001481714;530,435312121067;0,522144222540641;1566,43266762192;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;316,216041053751;100,298960862171;1174,29385886643;0,683006064108822;3415,03032054411;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;6598,32146367989;0,231319622277907;NA;439,88809757866;6598,32146367989;NA;15;0,231319622277907;2003-08-08
